PRODUTO,UF,CONCORRENTE,PREÇO CONCORRENTE,HORA COLETA
7892828001511,DF,B,"51,73",14/03/99 05:38:01
4005900849854,DF,B,"17,57",14/03/99 05:38:18
3282770139228,DF,B,"55,34",14/03/99 05:38:34
7896112402787,DF,B,"14,69",14/03/99 05:38:44
7896658036972,SC,F,"58,19",14/03/99 05:38:44
7898414850617,SC,F,"60,25",14/03/99 05:38:49
7896015530006,DF,B,"19,06",14/03/99 05:38:54
7896015530457,SC,F,"24,5",14/03/99 05:38:54
7898040328306,SC,F,"45,4",14/03/99 05:39:09
4005900950925,DF,B,"11,61",14/03/99 05:39:17
7891142204646,SC,F,"73,54",14/03/99 05:39:19
7896112401179,SC,F,"91,85",14/03/99 05:39:35
7899706149600,DF,B,"30,02",14/03/99 05:39:38
7899706135795,DF,B,"46,22",14/03/99 05:39:48
7891010589615,SC,F,"27,41",14/03/99 05:40:01
7899706171113,DF,B,"50,35",14/03/99 05:40:05
3337872411595,SC,F,"101,59",14/03/99 05:40:22
7896112403074,DF,B,"19,81",14/03/99 05:40:32
7898040322618,SC,F,"181,84",14/03/99 05:40:38
7896112401179,DF,B,"98,87",14/03/99 05:40:43
7898934336264,SC,F,"126,17",14/03/99 05:41:04
7896676434095,DF,B,"99,87",14/03/99 05:41:09
7891106914574,DF,B,"50,4",14/03/99 05:41:33
7896226109251,DF,B,"63,42",14/03/99 05:41:43
7891528038810,DF,B,"7,05",14/03/99 05:41:53
7896082900504,DF,B,"19,83",14/03/99 05:42:03
7891137006323,DF,B,"42,46",14/03/99 05:42:13
7896083411375,SC,F,"41,08",14/03/99 05:42:18
7896026171502,SC,F,"71,6",14/03/99 05:42:23
7898040328023,SC,F,"35,23",14/03/99 05:42:28
4005900659705,SC,F,"36,68",14/03/99 05:42:33
7896044600305,DF,B,"15,42",14/03/99 05:42:37
4015630981960,SC,F,"58,76",14/03/99 05:42:38
4005900937520,SC,F,"10,72",14/03/99 05:42:58
7899824400737,DF,B,"70,05",14/03/99 05:43:14
7899706192965,SC,F,"65,96",14/03/99 05:43:18
7896676438628,SC,F,"130,66",14/03/99 05:43:34
7896006238560,SC,F,"72,44",14/03/99 05:43:38
382900147031,DF,B,"102,93",14/03/99 05:43:41
4005900849854,SC,F,"15,81",14/03/99 05:43:43
4005808189342,SC,F,"17,17",14/03/99 05:43:48
7892828001580,DF,B,"34,28",14/03/99 05:43:51
7897930775800,SC,F,"72,72",14/03/99 05:43:53
3282770388596,SC,F,"20,61",14/03/99 05:43:58
7898636191079,DF,B,"18,71",14/03/99 05:44:02
7891137000062,SC,F,"51,09",14/03/99 05:44:07
7898948648612,SC,F,"129,41",14/03/99 05:44:12
7891010618780,DF,B,"19,4",14/03/99 05:44:19
7891010256043,SC,F,"12,19",14/03/99 05:44:29
7896094929074,DF,B,"45,97",14/03/99 05:44:35
7891463006585,DF,B,"169,09",14/03/99 05:44:52
7509546667720,DF,B,"54,46",14/03/99 05:45:02
7892828002037,DF,B,"31,27",14/03/99 05:45:12
7896094906020,DF,B,"76,68",14/03/99 05:45:22
7896658024078,SC,F,"35,91",14/03/99 05:45:23
7891317030087,DF,B,"124,72",14/03/99 05:45:32
7899706244060,DF,B,"19,48",14/03/99 05:45:42
7899706184847,SC,F,"54,31",14/03/99 05:46:00
7891317029838,DF,B,"144,85",14/03/99 05:46:02
7899706178181,DF,B,"32,06",14/03/99 05:46:13
7908615012049,DF,B,"26,86",14/03/99 05:46:24
7891035528569,SC,F,"11,36",14/03/99 05:46:25
3282770141481,DF,B,"71,24",14/03/99 05:46:34
4005900396938,DF,B,"9,38",14/03/99 05:46:51
7899706181730,DF,B,"40,42",14/03/99 05:47:01
7891010882990,SC,F,"45,66",14/03/99 05:47:18
3337875803786,SC,F,"137,33",14/03/99 05:47:34
7896094211285,DF,B,"141,57",14/03/99 05:47:35
7891142206190,DF,B,"72,49",14/03/99 05:47:45
7896026171267,SC,F,"47,56",14/03/99 05:47:49
7891106915182,SC,F,"20,5",14/03/99 05:47:54
7891317025311,DF,B,"13,27",14/03/99 05:48:12
7896014140534,DF,B,"20,02",14/03/99 05:48:22
7896026100229,SC,F,"15,58",14/03/99 05:48:41
7891142205582,SC,F,"61,4",14/03/99 05:48:45
7896637032513,SC,F,"157,4",14/03/99 05:48:50
7896658030444,DF,B,"74,62",14/03/99 05:49:01
7897322714325,SC,F,"84,66",14/03/99 05:49:05
3337871324476,SC,F,"233,52",14/03/99 05:49:10
7898636190522,DF,B,"28,18",14/03/99 05:49:22
7509546673226,DF,B,"2,4",14/03/99 05:49:32
7891024041628,DF,B,"12,22",14/03/99 05:49:42
7899824401116,DF,B,"112,81",14/03/99 05:49:52
7896226109541,SC,F,"59,3",14/03/99 05:49:52
7899706187657,SC,F,"66,91",14/03/99 05:49:56
7896026171298,SC,F,"35,36",14/03/99 05:50:01
7898414853106,DF,B,"45,64",14/03/99 05:50:02
3499320004473,DF,B,"103,48",14/03/99 05:50:13
7896004774305,DF,B,"11,18",14/03/99 05:50:29
7896015592721,SC,F,"12,52",14/03/99 05:50:38
7891024028353,DF,B,"6,13",14/03/99 05:50:50
3282770207217,SC,F,"60,58",14/03/99 05:50:54
7509546672304,DF,B,"9,96",14/03/99 05:51:00
7898040329761,SC,F,"28,79",14/03/99 05:51:09
7896222718822,DF,B,"11,28",14/03/99 05:51:10
7899824401048,DF,B,"83,12",14/03/99 05:51:30
7896112410447,DF,B,"113,86",14/03/99 05:51:47
7896226109879,SC,F,"151,48",14/03/99 05:51:57
4005900929358,SC,F,"72,02",14/03/99 05:52:01
4005900991874,SC,F,"30,86",14/03/99 05:52:06
7891142982612,DF,B,"54,1",14/03/99 05:52:07
7899026494763,DF,B,"39,56",14/03/99 05:52:17
7896026171434,SC,F,"58,86",14/03/99 05:52:21
7896094211438,SC,F,"37,93",14/03/99 05:52:26
3499320012492,DF,B,"131,1",14/03/99 05:52:27
7899824400775,SC,F,"41,69",14/03/99 05:52:31
7899824401321,DF,B,"95,83",14/03/99 05:52:38
4005808310999,SC,F,"13,13",14/03/99 05:52:46
7899706196987,DF,B,"37,16",14/03/99 05:52:48
7891268400212,DF,B,"25,19",14/03/99 05:52:58
7896222720061,SC,F,"5,39",14/03/99 05:53:02
7897129300714,SC,F,"73,67",14/03/99 05:53:07
8429420083349,SC,F,"42,34",14/03/99 05:53:22
7896658038730,DF,B,"15,99",14/03/99 05:53:32
7896094920644,SC,F,"63,14",14/03/99 05:53:32
7898636193578,DF,B,"25,29",14/03/99 05:53:56
4005900921567,SC,F,"15,81",14/03/99 05:54:04
7891182016247,DF,B,"16,73",14/03/99 05:54:13
8429420140196,DF,B,"39,22",14/03/99 05:54:24
7897930777699,SC,F,"62,79",14/03/99 05:54:34
7896026171281,SC,F,"65,03",14/03/99 05:54:39
4005900648327,DF,B,"23,79",14/03/99 05:54:41
7896658033414,SC,F,"30,46",14/03/99 05:54:55
7896014140640,DF,B,"20,02",14/03/99 05:54:58
7896112410447,SC,F,"110,94",14/03/99 05:55:00
7891142205902,SC,F,"68,16",14/03/99 05:55:05
7896112407010,DF,B,"150,28",14/03/99 05:55:08
7896014140503,DF,B,"20,02",14/03/99 05:55:18
7891142206817,SC,F,"56,95",14/03/99 05:55:20
7891137006651,SC,F,"35,84",14/03/99 05:55:25
7896094919457,DF,B,"163,86",14/03/99 05:55:35
7896026171366,SC,F,"59,36",14/03/99 05:55:41
7896226108568,DF,B,"40,87",14/03/99 05:55:45
4005900995155,SC,F,"108,28",14/03/99 05:55:46
3499320011389,DF,B,"82,78",14/03/99 05:55:55
7898587766043,SC,F,"36,92",14/03/99 05:56:01
3282779138758,SC,F,"221,04",14/03/99 05:56:06
7891024132647,DF,B,"17,22",14/03/99 05:56:16
7891158103308,SC,F,"54,37",14/03/99 05:56:22
4005900860507,SC,F,"16,09",14/03/99 05:56:27
7896637032230,DF,B,"26,16",14/03/99 05:56:53
3337875696586,SC,F,"82,37",14/03/99 05:57:04
7896000705945,DF,B,"9,45",14/03/99 05:57:20
7896094919037,DF,B,"22,56",14/03/99 05:57:30
7893454714820,DF,B,"123,4",14/03/99 05:57:46
7896222716453,DF,B,"3,96",14/03/99 05:57:57
7896226109220,DF,B,"130,46",14/03/99 05:58:17
7896015592721,PR,G,"14,38",14/03/99 05:59:58
7896658029417,PR,G,"145,41",14/03/99 06:00:20
7898430194085,GO,B,"48,61",14/03/99 06:00:42
7891142204547,PR,G,"67,05",14/03/99 06:01:04
7896637026307,GO,B,"61,38",14/03/99 06:01:24
7891024024003,GO,B,14,14/03/99 06:01:35
7896226109268,GO,B,"213,56",14/03/99 06:01:45
7891010704780,GO,B,"14,4",14/03/99 06:01:55
7896006217381,GO,B,"128,39",14/03/99 06:02:05
7891024036570,GO,B,"25,85",14/03/99 06:02:15
4005900807854,PR,G,"3,01",14/03/99 06:02:20
8470001527349,GO,B,"49,7",14/03/99 06:02:25
7891024115862,PR,G,"8,37",14/03/99 06:02:35
4005808817207,GO,B,"20,57",14/03/99 06:02:45
7897460401378,PR,G,"53,66",14/03/99 06:02:50
7896112402329,PR,G,"34,84",14/03/99 06:03:05
382900121031,PR,G,"94,34",14/03/99 06:03:19
7891010254957,PR,G,"45,57",14/03/99 06:03:35
7891010976262,GO,B,"33,61",14/03/99 06:03:45
7891000087817,PR,G,"22,26",14/03/99 06:03:50
7899706112444,GO,B,"43,09",14/03/99 06:03:55
4005900398598,GO,B,"7,32",14/03/99 06:04:05
7899706244084,GO,B,"10,8",14/03/99 06:04:15
3337875549493,GO,B,"128,77",14/03/99 06:04:25
7891024035535,PR,G,"16,17",14/03/99 06:04:26
7898942324406,PR,G,"161,79",14/03/99 06:04:41
7899706187343,GO,B,"9,56",14/03/99 06:04:45
7899706157117,GO,B,"75,75",14/03/99 06:05:05
8715200813061,GO,B,"28,86",14/03/99 06:05:22
7898430194559,GO,B,"159,11",14/03/99 06:05:32
7891024035139,PR,G,"36,94",14/03/99 06:05:32
300655144037,GO,B,"92,53",14/03/99 06:05:41
7896009498114,PR,G,"173,61",14/03/99 06:05:47
7896014140503,GO,B,"18,69",14/03/99 06:05:51
7891010980085,PR,G,"19,67",14/03/99 06:06:03
7509546673226,GO,B,"2,56",14/03/99 06:07:27
7891010871024,PR,G,"14,95",14/03/99 06:07:31
4005900937520,GO,B,"8,3",14/03/99 06:07:37
7896226109053,PR,G,"64,4",14/03/99 06:07:45
7899706139212,GO,B,"165,77",14/03/99 06:07:57
4005900921581,PR,G,"18,37",14/03/99 06:08:01
7891010245214,GO,B,"40,8",14/03/99 06:08:07
5907996099139,PR,G,"57,12",14/03/99 06:08:16
7896015528294,GO,B,"10,59",14/03/99 06:08:34
7896112453154,PR,G,"19,59",14/03/99 06:08:59
7899706190107,GO,B,"48,72",14/03/99 06:09:01
7896637026703,GO,B,"101,06",14/03/99 06:09:11
8429420093683,PR,G,"103,26",14/03/99 06:09:14
7891142202376,GO,B,"58,91",14/03/99 06:09:20
7899706130677,GO,B,"33,35",14/03/99 06:09:32
7896009498817,PR,G,"36,88",14/03/99 06:09:35
7891024008799,GO,B,"8,51",14/03/99 06:09:42
7891010987770,PR,G,"15,46",14/03/99 06:09:58
3282770139228,GO,B,"49,26",14/03/99 06:09:59
7891106914628,PR,G,"54,87",14/03/99 06:10:19
7791969016036,GO,B,"8,3",14/03/99 06:10:23
7891106914833,GO,B,"13,93",14/03/99 06:10:33
7899706192958,PR,G,"84,29",14/03/99 06:10:34
7896009498534,PR,G,"95,77",14/03/99 06:10:49
7898430194344,GO,B,"225,4",14/03/99 06:10:56
7891142206732,PR,G,"58,07",14/03/99 06:11:04
7898430194474,GO,B,"44,28",14/03/99 06:11:06
7891106915182,PR,G,"23,38",14/03/99 06:11:18
7891010099725,GO,B,"11,01",14/03/99 06:11:27
7891142206596,PR,G,"69,98",14/03/99 06:11:33
7899706164375,GO,B,"20,16",14/03/99 06:11:37
7896222720382,GO,B,"12,78",14/03/99 06:11:48
7899706184625,PR,G,"27,75",14/03/99 06:11:48
4005808571147,PR,G,"18,74",14/03/99 06:12:10
7509546672304,PR,G,"8,39",14/03/99 06:12:25
8718951456440,GO,B,"21,6",14/03/99 06:12:27
7896009498145,GO,B,"184,16",14/03/99 06:12:54
7891035991127,PR,G,"21,23",14/03/99 06:12:54
7891024030134,GO,B,"19,4",14/03/99 06:13:31
7896014149216,PR,G,"15,4",14/03/99 06:13:37
7898636192595,GO,B,"89,26",14/03/99 06:13:42
3282770153538,GO,B,"80,69",14/03/99 06:13:52
7897930750043,PR,G,"22,89",14/03/99 06:13:59
4005900929686,GO,B,"44,06",14/03/99 06:14:12
4015630066834,PR,G,"45,04",14/03/99 06:14:13
4005808305964,GO,B,"8,3",14/03/99 06:14:29
7891010601188,PR,G,"19,67",14/03/99 06:14:29
7898040328108,GO,B,"54,42",14/03/99 06:14:39
7891350034622,PR,G,"7,37",14/03/99 06:14:43
7891024174135,GO,B,"10,53",14/03/99 06:15:02
7591083011081,PR,G,"18,49",14/03/99 06:15:05
4005900707543,GO,B,"8,3",14/03/99 06:15:12
78922693,PR,G,"17,49",14/03/99 06:15:19
7899706171564,GO,B,"33,12",14/03/99 06:15:43
7509546675862,PR,G,"11,38",14/03/99 06:15:49
7899026493094,GO,B,"107,28",14/03/99 06:15:53
7893454714745,GO,B,"54,43",14/03/99 06:16:09
7791969016012,GO,B,"8,3",14/03/99 06:16:26
7897930750050,GO,B,"30,06",14/03/99 06:16:36
7891142144287,GO,B,"58,73",14/03/99 06:16:46
7891058001520,GO,B,"13,29",14/03/99 06:17:06
7899706197946,PR,G,"30,82",14/03/99 06:17:16
7898636193141,GO,B,"33,34",14/03/99 06:17:17
7896222718846,GO,B,"12,54",14/03/99 06:17:27
7896112401520,GO,B,"8,42",14/03/99 06:17:51
7893454714820,PR,G,"107,93",14/03/99 06:17:53
7892828001573,GO,B,"79,31",14/03/99 06:18:01
8429420121959,GO,B,"56,03",14/03/99 06:18:18
7891010245160,PR,G,"29,76",14/03/99 06:18:30
7891024027622,GO,B,"13,41",14/03/99 06:18:39
7890704808131,PR,G,"12,87",14/03/99 06:18:46
7500435209069,GO,B,"21,24",14/03/99 06:18:59
7899706150781,GO,B,"30,41",14/03/99 06:19:13
7896094928343,PR,G,"8,13",14/03/99 06:19:15
7896015518325,GO,B,"10,59",14/03/99 06:19:36
7899706134279,GO,B,"60,37",14/03/99 06:19:56
3337875696586,GO,B,"80,93",14/03/99 06:20:06
7896235353904,GO,B,"7,11",14/03/99 06:20:16
7509552917437,PR,G,"33,28",14/03/99 06:20:20
7891142201515,GO,B,168,14/03/99 06:20:26
7896112401179,PR,G,"87,77",14/03/99 06:20:35
7896226109220,GO,B,"121,57",14/03/99 06:20:36
7899674017079,GO,B,"6,11",14/03/99 06:20:46
7891142204318,PR,G,"65,25",14/03/99 06:20:50
7891010618773,GO,B,"11,9",14/03/99 06:20:56
3499320009775,GO,B,"59,15",14/03/99 06:21:07
7898430194337,GO,B,"72,8",14/03/99 06:21:24
7891106914604,GO,B,"56,25",14/03/99 06:21:34
7899420508004,GO,B,"86,57",14/03/99 06:21:45
3337875735780,PR,G,"85,32",14/03/99 06:21:48
7898948648537,GO,B,"98,75",14/03/99 06:21:55
7898587764766,GO,B,"38,54",14/03/99 06:22:27
4005900328472,PR,G,"9,9",14/03/99 06:22:32
7896015591786,GO,B,"16,29",14/03/99 06:22:37
7896222717948,GO,B,"6,62",14/03/99 06:22:54
7896112401537,PR,G,"52,22",14/03/99 06:22:54
7899706187404,GO,B,"10,8",14/03/99 06:23:04
7896000722553,PR,G,"17,69",14/03/99 06:23:08
7891024035511,GO,B,"2,73",14/03/99 06:23:14
7509546656670,PR,G,"12,2",14/03/99 06:23:38
7891010668631,PR,G,"11,75",14/03/99 06:23:54
7891024021590,GO,B,"12,59",14/03/99 06:23:59
7898087340385,GO,B,"40,8",14/03/99 06:24:09
3282770204667,GO,B,"55,95",14/03/99 06:24:19
3499320012485,GO,B,"64,16",14/03/99 06:24:29
7898040329341,PR,G,"70,49",14/03/99 06:24:37
4005900904621,GO,B,"43,79",14/03/99 06:25:00
7896026172189,GO,B,"49,19",14/03/99 06:25:10
7899824401253,GO,B,"32,79",14/03/99 06:25:20
7891024034996,GO,B,"2,64",14/03/99 06:25:37
3282770206074,GO,B,"46,11",14/03/99 06:25:47
7898636192465,GO,B,"27,68",14/03/99 06:26:18
7899706159098,GO,B,"39,16",14/03/99 06:26:28
4005900904638,GO,B,"43,79",14/03/99 06:26:39
7896094920644,PR,G,"62,92",14/03/99 06:26:43
4005900929358,GO,B,"98,93",14/03/99 06:26:59
7896658037917,GO,B,"23,72",14/03/99 06:27:09
3282779003124,GO,B,"81,44",14/03/99 06:27:19
7891137000048,GO,B,"86,87",14/03/99 06:27:29
7891158102523,GO,B,"13,38",14/03/99 06:27:46
4005900715814,PR,G,"10,75",14/03/99 06:27:49
7896226110127,GO,B,"142,54",14/03/99 06:27:56
7896000706164,PR,G,"10,34",14/03/99 06:28:04
4015630064205,GO,B,"22,7",14/03/99 06:28:07
7897930761926,GO,B,"34,15",14/03/99 06:28:17
7896112410447,PR,G,"147,88",14/03/99 06:28:19
7896676425482,GO,B,"84,61",14/03/99 06:28:34
7891010974886,PR,G,"41,38",14/03/99 06:28:41
4005808858200,GO,B,"51,54",14/03/99 06:28:51
7898636192595,PR,G,"106,95",14/03/99 06:29:03
7899706180344,GO,B,"24,43",14/03/99 06:29:09
7899706178143,GO,B,"29,88",14/03/99 06:29:19
7896235353911,PR,G,"7,37",14/03/99 06:29:25
4005900442659,GO,B,"19,23",14/03/99 06:29:36
4005900442659,PR,G,"21,8",14/03/99 06:29:47
4005900359261,GO,B,"19,22",14/03/99 06:29:54
7898636193578,PR,G,"29,66",14/03/99 06:30:02
7891010033521,GO,B,"34,23",14/03/99 06:30:04
7897930775701,GO,B,"52,17",14/03/99 06:30:15
7899824401178,GO,B,"74,87",14/03/99 06:30:36
7899706171564,PR,G,"47,98",14/03/99 06:30:47
7891010047184,GO,B,"20,29",14/03/99 06:31:10
4005900837677,PR,G,"40,07",14/03/99 06:31:40
7891024021606,GO,B,"25,19",14/03/99 06:31:41
7891137005166,GO,B,"126,64",14/03/99 06:31:52
7899706145190,GO,B,"23,53",14/03/99 06:32:03
4005900921581,GO,B,"17,33",14/03/99 06:32:14
7899706187466,GO,B,"10,6",14/03/99 06:32:25
7891010568764,GO,B,"18,9",14/03/99 06:32:43
7899706181792,PR,G,"37,77",14/03/99 06:32:44
7898636191802,GO,B,"23,55",14/03/99 06:32:53
3499320014274,GO,B,"57,97",14/03/99 06:33:14
8470001527349,PR,G,"65,71",14/03/99 06:33:27
7896676437164,GO,B,"66,86",14/03/99 06:33:32
7896637026291,GO,B,"30,7",14/03/99 06:33:56
4005900889720,GO,B,"22,61",14/03/99 06:34:07
7899706171748,PR,G,"78,53",14/03/99 06:34:10
7891035024214,PR,G,"13,76",14/03/99 06:34:25
3282770202090,GO,B,90,14/03/99 06:34:34
7908615026565,GO,B,"70,01",14/03/99 06:34:45
7891010030391,GO,B,"16,57",14/03/99 06:34:55
7891106914574,GO,B,"44,87",14/03/99 06:35:05
7892828001078,GO,B,"29,93",14/03/99 06:35:16
7894916516709,PR,G,"165,12",14/03/99 06:35:28
7891142206817,PR,G,"53,79",14/03/99 06:35:43
7896015590949,GO,B,"26,72",14/03/99 06:35:57
7509546673189,PR,G,"12,2",14/03/99 06:35:58
7702031988274,PR,G,"23,37",14/03/99 06:36:14
7896222720764,GO,B,"12,86",14/03/99 06:36:25
4006000028187,PR,G,"39,24",14/03/99 06:36:29
7891024112861,GO,B,"8,13",14/03/99 06:37:03
7897460401897,GO,B,"82,29",14/03/99 06:37:24
7898636192151,GO,B,"23,63",14/03/99 06:37:35
7891024041628,GO,B,"10,45",14/03/99 06:37:52
7509546673226,PR,G,"30,65",14/03/99 06:37:56
7899706193672,GO,B,"128,31",14/03/99 06:38:16
7891035991110,PR,G,"11,51",14/03/99 06:38:18
7896094926059,GO,B,"28,26",14/03/99 06:38:26
7899706134231,PR,G,"95,45",14/03/99 06:38:32
4005900704337,GO,B,"16,09",14/03/99 06:38:46
8412300813006,PR,G,"32,77",14/03/99 06:38:49
3433422404533,GO,B,"63,75",14/03/99 06:38:57
7899706178273,PR,G,"85,48",14/03/99 06:39:03
7896026100267,GO,B,"12,53",14/03/99 06:39:07
7509546672298,GO,B,"12,13",14/03/99 06:39:17
7897129304576,PR,G,"167,6",14/03/99 06:39:18
7899706134170,GO,B,"20,5",14/03/99 06:39:27
7891035528569,GO,B,"8,14",14/03/99 06:39:58
7896676437201,PR,G,"78,11",14/03/99 06:40:03
7891025122067,PR,G,"9,38",14/03/99 06:40:17
382908325035,GO,B,"237,59",14/03/99 06:40:25
7793100112287,GO,B,"21,6",14/03/99 06:40:45
7898590870201,PR,G,"78,46",14/03/99 06:40:54
3337872413735,GO,B,"133,88",14/03/99 06:40:55
7899706180498,GO,B,"65,27",14/03/99 06:41:12
7891010568757,GO,B,"17,32",14/03/99 06:41:23
7509546655017,PR,G,"30,65",14/03/99 06:41:23
7896014183098,GO,B,"20,93",14/03/99 06:41:33
7891350037401,GO,B,"51,7",14/03/99 06:41:43
7891000605349,PR,G,"58,94",14/03/99 06:41:45
4005900940759,GO,B,"21,07",14/03/99 06:41:53
7896222717948,PR,G,"6,13",14/03/99 06:42:00
3282770153521,GO,B,"53,77",14/03/99 06:42:04
7896114313098,GO,B,"15,45",14/03/99 06:42:14
7891137000024,PR,G,"40,09",14/03/99 06:42:15
4005900878137,GO,B,"8,3",14/03/99 06:42:24
7896026171519,GO,B,"43,21",14/03/99 06:42:34
7891142206053,PR,G,"205,98",14/03/99 06:42:36
7908615017297,PR,G,"14,11",14/03/99 06:42:51
7898430190988,GO,B,"61,4",14/03/99 06:43:04
7891010980085,GO,B,"20,29",14/03/99 06:43:14
7891182016339,GO,B,"15,62",14/03/99 06:43:24
7898636191055,PR,G,"35,36",14/03/99 06:43:36
7899706133456,PR,G,"19,07",14/03/99 06:43:50
7899706135757,GO,B,"33,11",14/03/99 06:43:52
4005900849861,PR,G,"20,48",14/03/99 06:44:05
7891142982124,GO,B,"45,56",14/03/99 06:44:16
7891106912716,PR,G,"145,65",14/03/99 06:44:20
7893454714752,PR,G,"144,25",14/03/99 06:44:34
7896222720221,GO,B,"9,93",14/03/99 06:44:56
7896112402787,PR,G,"12,42",14/03/99 06:44:56
8718951456440,PR,G,"23,53",14/03/99 06:45:26
7891010253226,GO,B,"47,27",14/03/99 06:45:38
7509546661353,GO,B,"17,31",14/03/99 06:45:48
4005900878137,PR,G,"9,57",14/03/99 06:45:49
7896026172622,GO,B,"52,59",14/03/99 06:45:58
7896112401711,PR,G,"44,21",14/03/99 06:46:04
7891142142771,GO,B,"34,22",14/03/99 06:46:09
7896094917477,PR,G,"125,12",14/03/99 06:46:18
7896009498282,GO,B,"33,98",14/03/99 06:46:19
4005808840625,PR,G,"24,2",14/03/99 06:46:34
7891137006507,GO,B,"12,92",14/03/99 06:46:44
7891024035504,PR,G,"16,17",14/03/99 06:46:49
7896026172561,GO,B,"89,66",14/03/99 06:46:55
7509546665061,GO,B,"2,64",14/03/99 06:47:06
4005900139856,GO,B,"44,2",14/03/99 06:47:24
7896112406853,PR,G,"160,98",14/03/99 06:47:32
7798140253358,PR,G,"18,02",14/03/99 06:47:47
7896026171434,GO,B,"58,74",14/03/99 06:47:49
7896014183104,GO,B,"20,93",14/03/99 06:48:17
7891142205902,PR,G,"81,05",14/03/99 06:48:30
7891025112655,PR,G,"44,78",14/03/99 06:48:52
7891010253769,PR,G,"45,72",14/03/99 06:49:08
7896226109626,PR,G,"81,23",14/03/99 06:49:51
7896226105147,PR,G,"90,31",14/03/99 06:50:06
7891035990861,PR,G,"3,11",14/03/99 06:50:49
7891024035528,PR,G,"16,17",14/03/99 06:51:04
3282770153811,MG,B,"62,08",14/03/99 06:51:18
7891010254933,PR,G,"74,69",14/03/99 06:51:34
7899706150781,MG,B,"36,45",14/03/99 06:51:53
7891010245450,MG,B,"30,54",14/03/99 06:52:03
7897129304729,PR,G,"56,6",14/03/99 06:52:40
7896006217374,PR,G,"137,34",14/03/99 06:52:55
7896658029462,MG,B,"138,47",14/03/99 06:53:01
7899706179706,PR,G,"85,46",14/03/99 06:53:10
7898948648773,MG,B,"126,31",14/03/99 06:53:12
7891024028353,PR,G,"5,29",14/03/99 06:53:39
7894916512251,PR,G,"57,15",14/03/99 06:53:54
7899706178143,PR,G,"38,68",14/03/99 06:54:08
7898414850617,PR,G,"56,85",14/03/99 06:54:23
7891142204103,MG,B,"130,64",14/03/99 06:54:31
3282770147391,MG,B,"80,72",14/03/99 06:54:41
7897129300714,PR,G,"79,93",14/03/99 06:54:45
7908615012049,MG,B,"28,77",14/03/99 06:54:51
7899706161824,MG,B,"76,47",14/03/99 06:55:01
7891182016247,PR,G,"15,26",14/03/99 06:55:06
7891182016841,MG,B,"16,85",14/03/99 06:55:12
4005900139856,PR,G,"44,89",14/03/99 06:55:22
7896226109541,PR,G,"60,89",14/03/99 06:55:51
7896094211025,PR,G,"18,85",14/03/99 06:56:06
7702031610823,PR,G,"30,19",14/03/99 06:56:22
7891142206114,MG,B,"116,71",14/03/99 06:56:32
3282770388640,MG,B,"33,01",14/03/99 06:57:00
7896112410447,MG,B,"150,48",14/03/99 06:57:28
7896015527433,PR,G,"11,31",14/03/99 06:57:33
7896658026119,PR,G,"61,3",14/03/99 06:57:48
7509552917420,MG,B,"39,2",14/03/99 06:58:00
7896222720306,MG,B,"6,67",14/03/99 06:58:11
7891182016254,MG,B,"16,67",14/03/99 06:58:21
3282770101669,MG,B,"240,88",14/03/99 06:58:39
7896015590932,PR,G,"20,41",14/03/99 06:58:45
7891182016285,MG,B,"16,67",14/03/99 06:58:49
7896094918771,MG,B,"136,58",14/03/99 06:59:00
7891142207166,PR,G,"74,81",14/03/99 06:59:27
7896009498169,MG,B,"245,2",14/03/99 06:59:31
7896637031851,MG,B,"79,35",14/03/99 06:59:42
7891058001643,PR,G,"15,07",14/03/99 06:59:42
4005900929686,PR,G,"47,81",14/03/99 06:59:58
7891024037485,MG,B,"20,93",14/03/99 07:00:03
7898948648537,MG,B,"106,01",14/03/99 07:00:14
7898949409748,PR,G,"25,77",14/03/99 07:00:20
7891010245245,MG,B,"21,42",14/03/99 07:00:36
7891142204288,MG,B,"82,4",14/03/99 07:01:47
7896094917781,MG,B,"82,55",14/03/99 07:02:13
7891010880859,MG,B,"21,42",14/03/99 07:02:24
7891142206800,MG,B,"59,09",14/03/99 07:02:35
7891010618780,MG,B,"17,72",14/03/99 07:02:47
4005808846290,RS,G,"16,05",14/03/99 07:03:09
7896015592721,RS,G,"14,73",14/03/99 07:03:23
7896637026307,MG,B,"70,7",14/03/99 07:03:34
7896637026222,RS,G,"58,21",14/03/99 07:03:38
7896637026291,MG,B,"32,67",14/03/99 07:03:51
7896000724724,RS,G,"10,36",14/03/99 07:03:53
7891106908535,MG,B,"10,93",14/03/99 07:04:01
7898430193941,MG,B,"42,11",14/03/99 07:04:11
7896000711601,RS,G,"15,55",14/03/99 07:04:15
7891142206718,MG,B,"71,83",14/03/99 07:04:22
7898040328900,MG,B,"44,23",14/03/99 07:04:32
7702031097945,RS,G,"30,72",14/03/99 07:04:46
7898040329341,MG,B,"70,27",14/03/99 07:05:00
7896094211285,RS,G,"167,98",14/03/99 07:05:00
7891010254957,RS,G,"47,34",14/03/99 07:05:16
7896015519223,MG,B,"12,12",14/03/99 07:05:24
7898941911294,RS,G,"45,87",14/03/99 07:05:30
7891010880842,MG,B,"13,24",14/03/99 07:05:34
7896226109053,RS,G,"65,3",14/03/99 07:06:01
7509546657240,RS,G,"25,12",14/03/99 07:06:16
